1716731814840,46.9,496742208,118229295104
1716731819896,49.23,495933296,118229266432
1716731824908,50.25,489331456,118229258240
1716731829916,51.27,484063120,118229237760
1716731834924,52.05,475283912,118229233664
1716731839928,52.61,470016568,118229217280
1716731844972,53.28,469805032,118229209088
1716731849973,53.74,463762192,118229204992
1716731854984,54.4,447760864,118229196800
1716731859986,55.17,444295208,118229180416
1716731864997,55.56,439411296,118229176320
1716731870012,55.83,431976968,118229155840
