1716740376837,48.55,450028672,117145288704
1716740381936,50.18,461159144,117145214976
1716740386937,51.21,419487136,117145202688
1716740391937,51.83,384978304,117145190400
1716740396938,52.73,478213424,117145178112
1716740401939,53.31,395739840,117145165824
1716740406939,53.69,486747448,117145157632
1716740411940,54.43,446750800,117145145344
1716740416940,55.12,415904368,117145133056
1716740421941,55.51,469250512,117145124864
1716740426941,56.03,429795896,117145112576
1716740431942,56.35,387851792,117145100288
1716740436942,56.16,377097744,117145767936
