1716761223741,53.12,452769880,117762007040
1716761228851,52.87,440991136,117761916928
1716761233852,54.0,370620320,117761871872
1716761238852,55.85,380144192,117761843200
1716761243853,57.14,378340416,117761826816
1716761248854,58.33,377337072,117761810432
1716761253854,59.35,377337072,117761806336
1716761258855,59.96,377337072,117761798144
1716761263855,60.2,377337072,117761794048
1716761268856,60.67,377337072,117761789952
1716761273857,61.01,377337072,117761785856
1716761278857,61.01,376739320,117761781760
1716761283858,61.33,376739320,117761728512
