1716760027697,51.82,513932720,117696462848
1716760032758,52.39,505853512,117696389120
1716760037758,54.2,473017864,117696323584
1716760042759,55.63,493904312,117696282624
1716760047759,56.94,465551096,117696253952
1716760052760,57.58,450869072,117696241664
1716760057760,58.18,434180984,117696233472
1716760062761,58.65,418155872,117696229376
1716760067761,58.91,402559240,117696225280
1716760072762,59.32,386059432,117696217088
1716760077762,59.46,369167168,117696212992
1716760082763,59.66,353388592,117696208896
1716760087763,60.17,346200688,117696155648
