1716753757756,46.67,505711976,117715914752
1716753762878,48.62,505604264,117715845120
1716753767882,49.93,497307248,117715808256
1716753772882,52.42,491884768,117715787776
1716753777883,53.59,487038096,117715750912
1716753782889,54.74,483142432,117715746816
1716753787904,55.4,479035384,117715738624
1716753792912,56.01,475302288,117715734528
1716753797912,56.65,471991072,117715730432
1716753802913,57.08,467032472,117715726336
1716753807924,57.55,485921440,117715722240
1716753812924,58.15,473989728,117715718144
1716753817928,58.7,454462112,117716803584
