1716748732886,46.03,508023616,116966932480
1716748738103,47.71,504798208,116966866944
1716748743107,48.85,501118984,116966858752
1716748748115,49.51,497436008,116966846464
1716748753119,50.35,495365928,116966838272
1716748758143,51.68,489504920,116966825984
1716748763183,52.27,487534176,116966813696
1716748768184,52.73,484284240,116966805504
1716748773187,52.99,482288544,116966793216
1716748778199,53.95,478646472,116966780928
1716748783203,54.52,476541552,116966772736
1716748788215,54.96,473741120,116966760448
