1716733510751,46.35,513280808,117296209920
1716733515944,47.45,501312544,117296140288
1716733520946,49.81,500522872,117296115712
1716733525947,51.11,499157040,117296107520
1716733530948,52.22,498095504,117296099328
1716733536009,53.81,513762528,117296091136
1716733541022,55.34,510003096,117296078848
1716733546057,56.44,507149488,117296070656
1716733551075,57.28,505878552,117296062464
1716733556081,57.74,502322064,117296054272
1716733561086,58.16,501291072,117296046080
1716733566093,58.87,500058352,117296029696
1716733571095,58.88,496640504,117295968256
