1716735637563,49.54,505204024,117250027520
1716735642712,51.26,513614896,117249990656
1716735647743,53.64,499218488,117249966080
1716735652761,54.87,495871896,117249957888
1716735657791,56.16,493078096,117249949696
1716735662813,57.35,487743784,117249937408
1716735667843,57.72,485080568,117249929216
1716735672859,58.46,482411768,117249921024
1716735677868,58.99,480315720,117249912832
1716735682875,59.79,477386416,117249908736
1716735687879,59.89,475233344,117249896448
1716735692886,60.22,472731680,117249892352
1716735697891,60.36,466235696,117250363392
