1716733905441,48.85,508501312,117293850624
1716733910585,51.27,499857296,117293793280
1716733915610,52.37,498578208,117293776896
1716733920612,52.82,497529112,117293768704
1716733925614,53.47,511781648,117293760512
1716733930631,53.84,505093008,117293752320
1716733935643,54.33,501422464,117293740032
1716733940663,54.7,500227320,117293727744
1716733945687,55.37,498706736,117293711360
1716733950747,56.22,496575824,117293703168
1716733955783,56.76,495333800,117293694976
1716733960836,57.42,493888744,117293686784
1716733965842,58.75,489037304,117293621248
