1716785333384,48.62,510064792,116461834240
1716785338512,50.18,504519176,116461768704
1716785343560,51.44,496155624,116461735936
1716785348568,52.61,491633408,116461711360
1716785353583,53.04,487657304,116461703168
1716785358604,53.6,483786320,116461694976
1716785363611,54.19,479916128,116461682688
1716785368695,54.58,476530592,116461674496
1716785373696,55.25,473796704,116461666304
1716785378700,55.63,469645680,116461658112
1716785383712,55.82,466599208,116461649920
1716785388727,56.32,493027976,116461637632
1716785393737,56.29,454190576,116462317568
