1716776926216,50.23,500183776,117617741824
1716776931296,51.74,500649072,117617692672
1716776936308,54.08,494220768,117617664000
1716776941316,55.83,490685096,117617635328
1716776946322,57.13,485164088,117617623040
1716776951348,58.64,480348096,117617618944
1716776956352,59.79,476761216,117617610752
1716776961364,60.93,473280184,117617606656
1716776966374,61.42,469626792,117617602560
1716776971375,61.46,472045904,117617598464
1716776976381,61.67,469486280,117617594368
1716776981396,61.77,464691904,117617557504
