1716741719698,46.16,512052312,117119713280
1716741724707,47.27,499745416,117119660032
1716741729711,47.97,498424792,117119639552
1716741734712,48.85,496808208,117119627264
1716741739712,50.06,509552688,117119619072
1716741744715,50.86,503410800,117119602688
1716741749739,51.67,502331888,117119594496
1716741754747,52.42,500161904,117119582208
1716741759748,53.19,498352656,117119574016
1716741764751,53.01,495640032,117119561728
1716741769786,54.45,494610368,117119549440
1716741774791,54.66,492839776,117119541248
1716741779792,55.57,489172376,117119823872
