1716757789320,49.77,509174168,117739233280
1716757794569,51.71,508327656,117739171840
1716757799570,53.33,498624696,117739134976
1716757804591,54.91,494315920,117739089920
1716757809592,56.04,490813736,117739057152
1716757814593,56.91,484863056,117739048960
1716757819604,57.48,481626960,117739044864
1716757824609,57.84,478187224,117739040768
1716757829658,58.18,474830048,117739036672
1716757834671,58.56,470633288,117739028480
1716757839724,59.16,480598496,117739024384
1716757844724,59.23,477672608,117739020288
1716757849725,59.85,460638184,117739909120
