1716775725671,52.22,508633616,117650485248
1716775730810,53.16,506681328,117650411520
1716775735812,55.07,495405400,117650374656
1716775740836,56.43,492121176,117650345984
1716775745861,57.91,487262728,117650337792
1716775750862,59.76,483260176,117650333696
1716775755863,60.34,479602408,117650325504
1716775760888,61.36,476226104,117650317312
1716775765888,61.49,472111064,117650313216
1716775770912,62.01,468347416,117650309120
1716775775916,62.49,509149192,117650300928
1716775780972,62.93,479290984,117650296832
1716775785976,62.94,459529440,117650788352
