1716781592158,44.49,514391912,116446011392
1716781597275,47.58,510844464,116445933568
1716781602276,49.21,485716152,116445904896
1716781607276,50.32,505317792,116445872128
1716781612277,51.73,479902312,116445847552
1716781617277,52.72,444847496,116445802496
1716781622278,53.38,428893248,116445786112
1716781627278,53.75,409467848,116445782016
1716781632279,54.17,392502488,116445773824
1716781637279,54.56,373449176,116445765632
1716781642280,54.91,354653704,116445757440
1716781647280,55.56,336530480,116445749248
1716781652281,56.72,332185776,116446035968
