1716740527092,47.95,505375344,117144268800
1716740532195,49.55,503931088,117144223744
1716740537203,50.31,499949568,117144207360
1716740542222,51.09,497024536,117144199168
1716740547235,51.48,495157216,117144186880
1716740552236,52.08,489441712,117144174592
1716740557247,52.64,487221184,117144162304
1716740562251,53.39,485065952,117144154112
1716740567286,53.76,483009032,117144141824
1716740572287,54.34,479032520,117144129536
1716740577299,54.47,477121456,117144121344
1716740582335,54.91,474046160,117144109056
