1716735849021,50.97,506898152,118132817920
1716735854152,52.94,503737960,118132756480
1716735859156,53.83,495545840,118132727808
1716735864180,54.64,492626848,118132678656
1716735869180,55.31,489122584,118132666368
1716735874188,55.69,484425992,118132654080
1716735879224,56.35,481700600,118132645888
1716735884308,56.89,478623192,118132633600
1716735889313,56.33,475704576,118132625408
1716735894375,57.11,472123216,118132617216
1716735899396,57.82,469225360,118132609024
1716735904433,58.0,466352952,118132600832
