1716779351280,47.29,452770344,116508327936
1716779356307,49.03,362025744,116508250112
1716779361308,49.9,414064472,116508213248
1716779366308,50.71,354803696,116508180480
1716779371311,51.62,432795640,116508139520
1716779376312,52.53,479664768,116508098560
1716779381312,53.53,409222336,116508061696
1716779386313,54.45,481668328,116508020736
1716779391313,54.81,434126024,116507983872
1716779396323,55.55,489409072,116507942912
1716779401324,55.9,415719912,116507901952
1716779406324,55.99,355814776,116507865088
1716779411325,56.47,472246864,116507795456
