1716737605414,47.23,514197328,117221482496
1716737610447,50.26,503970344,117221429248
1716737615447,51.76,504700848,117221396480
1716737620448,52.58,486296200,117221384192
1716737625452,53.17,467147272,117221376000
1716737630452,54.92,496711824,117221367808
1716737635453,55.57,476798080,117221355520
1716737640453,55.92,458438296,117221347328
1716737645459,57.29,441644768,117221339136
1716737650460,58.23,423754920,117221330944
1716737655461,59.01,403457680,117221318656
1716737660471,59.01,383680552,117221306368
1716737665476,60.13,380005144,117221261312
