1716775203064,49.87,507329904,117662212096
1716775208255,50.76,498456144,117662150656
1716775213264,50.54,424164712,117662126080
1716775218284,52.5,358204280,117662121984
1716775223284,54.46,276871792,117662109696
1716775228312,56.18,377258840,117662105600
1716775233340,59.37,448039656,117662097408
1716775238340,59.98,288713424,117662089216
1716775243352,60.79,484644184,117662076928
1716775248353,61.6,385695200,117662076928
1716775253360,61.48,603823512,117662068736
1716775258361,62.0,352359712,117662060544
1716775263361,62.08,294789584,117662949376
