1716774903592,50.07,509495960,117664071680
1716774908641,51.02,499569680,117664006144
1716774913660,52.86,497481392,117663948800
1716774918678,54.56,507074576,117663928320
1716774923708,56.59,502682296,117663920128
1716774928727,56.79,498653280,117663916032
1716774933743,57.77,496436520,117663907840
1716774938748,58.83,493992544,117663899648
1716774943768,60.12,491946440,117663895552
1716774948784,60.67,488794416,117663891456
1716774953803,61.66,486762872,117663887360
1716774958804,61.93,483966432,117663879168
