1716748086920,46.63,514438368,117830119424
1716748091961,48.98,507492704,117830049792
1716748096962,50.58,477394104,117830000640
1716748101962,52.22,503935408,117829971968
1716748106963,54.04,467377824,117829910528
1716748111963,55.56,447556376,117829890048
1716748116964,56.32,432210480,117829885952
1716748121964,56.77,415433264,117829881856
1716748126965,56.95,396726768,117829877760
1716748131965,57.28,381878832,117829873664
1716748136966,57.65,365101616,117829865472
1716748141966,57.84,349284768,117829861376
1716748146967,58.26,344130096,117829808128
