1716730173226,45.89,509198520,118270603264
1716730178411,47.82,499930608,118270541824
1716730183415,49.6,498754368,118270513152
1716730188432,50.43,496694104,118270488576
1716730193432,51.2,507141496,118270464000
1716730198434,52.06,501696672,118270435328
1716730203440,52.86,500066384,118270410752
1716730208448,53.27,498009160,118270386176
1716730213452,53.65,495939640,118270361600
1716730218456,54.24,493277696,118270332928
1716730223491,55.1,491129992,118270308352
1716730228498,55.65,489295152,118270283776
