1716739257603,46.58,515238072,117186088960
1716739262684,49.17,511135448,117186011136
1716739267684,49.96,493812656,117185994752
1716739272685,50.68,475206304,117185986560
1716739277685,51.75,502527912,117185978368
1716739282686,52.49,486462008,117185966080
1716739287686,53.33,463899456,117185957888
1716739292687,54.11,446215928,117185949696
1716739297687,54.5,425694608,117185941504
1716739302688,55.1,403485880,117185929216
1716739307688,55.41,386995304,117185921024
1716739312688,55.7,367441448,117185908736
1716739317689,56.13,363726192,117169082368
