1716768444298,46.95,507475848,116522287104
1716768449399,48.08,499771640,116522229760
1716768454403,48.79,498766104,116522213376
1716768459419,49.85,497103720,116522205184
1716768464431,50.74,512638512,116522192896
1716768469435,51.72,505122592,116522180608
1716768474459,52.95,503768840,116522172416
1716768479463,53.27,500941432,116522160128
1716768484476,53.65,498949528,116522147840
1716768489477,54.08,496739376,116522135552
1716768494479,54.39,495510688,116522127360
1716768499487,55.16,493895192,116522115072
