1716773483272,55.11,452770992,117605908480
1716773488311,54.94,388334056,117605822464
1716773493312,56.47,479901600,117605773312
1716773498312,58.43,360266680,117605752832
1716773503313,59.28,360116616,117605744640
1716773508314,60.7,358752656,117605732352
1716773513314,60.96,358352448,117605728256
1716773518315,61.93,358152344,117605720064
1716773523315,62.01,358152344,117605715968
1716773528316,62.17,358152344,117605711872
1716773533316,62.48,358152344,117605707776
1716773538317,62.84,358152344,117605703680
1716773543318,63.09,358152344,117605642240
