1716751642357,45.07,507514680,116914769920
1716751647539,47.71,509680184,116914708480
1716751652540,48.85,505963320,116914696192
1716751657543,50.31,503121848,116914683904
1716751662544,51.24,501886408,116914675712
1716751667568,51.95,495785008,116914663424
1716751672579,52.43,494553608,116914655232
1716751677615,53.2,492086160,116914642944
1716751682665,54.22,489848832,116914634752
1716751687683,54.61,487158808,116914622464
1716751692695,54.8,485672032,116914614272
1716751697699,55.13,483989896,116914606080
1716751702704,55.44,478742560,116915478528
