1716784403257,53.52,508301312,117549113344
1716784408456,55.16,499750160,117549043712
1716784413496,56.59,497095048,117548994560
1716784418524,58.14,509140168,117548961792
1716784423528,59.57,504204320,117548957696
1716784428560,61.13,500325040,117548949504
1716784433583,61.68,497448464,117548941312
1716784438604,62.43,495217624,117548937216
1716784443604,62.95,492341680,117548929024
1716784448617,62.48,489260440,117548924928
1716784453619,62.52,486780000,117548920832
1716784458628,62.88,484245304,117548916736
