1716740325316,46.53,508802184,118032986112
1716740330514,49.13,500051544,118032916480
1716740335523,50.72,496475744,118032875520
1716740340532,52.1,507410648,118032826368
1716740345532,53.22,504951016,118032785408
1716740350533,54.32,500898720,118032736256
1716740355536,54.94,498438872,118032695296
1716740360540,55.1,495736800,118032654336
1716740365541,55.74,493173816,118032609280
1716740370553,55.76,490112056,118032568320
1716740375572,56.34,487639512,118032527360
1716740380603,56.71,485324184,118032490496
1716740385616,56.89,480524016,118033149952
