1716777002241,51.55,504553176,117617238016
1716777007305,53.51,425944000,117617168384
1716777012328,55.31,381554560,117617131520
1716777017351,57.37,418097248,117617115136
1716777022365,58.54,247056048,117617111040
1716777027366,59.38,219014944,117617106944
1716777032372,60.47,224051536,117617098752
1716777037388,60.99,437114032,117617094656
1716777042406,60.59,404845384,117617090560
1716777047432,61.27,260938768,117617086464
1716777052432,62.45,279264800,117617078272
1716777057460,62.33,387999200,117617025024
