1716782834561,48.8,505171192,117592510464
1716782839788,51.06,470665728,117592449024
1716782844832,53.62,422864200,117592424448
1716782849865,55.49,221537608,117592412160
1716782854869,56.65,317998368,117592408064
1716782859870,58.36,549976704,117592395776
1716782864871,59.29,271259752,117592391680
1716782869878,59.75,443546056,117592387584
1716782874892,60.17,362278592,117592383488
1716782879907,60.56,412301720,117592375296
1716782884915,60.67,487721032,117592371200
1716782889917,61.26,349096160,117592367104
