1716754553698,44.65,515234768,116837548032
1716754558807,46.76,511163648,116837466112
1716754563808,48.14,491512384,116837441536
1716754568808,49.49,470812576,116837433344
1716754573809,50.57,500423312,116837421056
1716754578809,51.33,480458592,116837412864
1716754583810,52.02,463431272,116837400576
1716754588810,52.82,443309600,116837392384
1716754593811,53.24,423885528,116837384192
1716754598811,54.18,402914008,116837371904
1716754603813,54.88,386237600,116837363712
1716754608813,55.53,366444520,116837355520
1716754613814,55.81,359800728,116837634048
