1716745697353,48.14,450029384,117896413184
1716745702452,49.97,416740384,117896335360
1716745707466,51.41,446763976,117896282112
1716745712472,53.22,370837784,117896228864
1716745717488,54.48,423854656,117896216576
1716745722488,55.65,477697120,117896204288
1716745727489,56.48,475987024,117896192000
1716745732489,56.92,475416160,117896187904
1716745737490,57.49,474645200,117896175616
1716745742491,58.01,474326936,117896171520
1716745747491,58.25,473856144,117896167424
1716745752492,58.31,473085184,117896163328
1716745757493,58.68,472816920,117896470528
