1716744357012,48.4,508509520,117922099200
1716744362120,50.93,505115040,117922029568
1716744367139,52.21,497463512,117921984512
1716744372140,53.56,493965656,117921943552
1716744377170,54.56,489771512,117921894400
1716744382171,55.79,483906488,117921873920
1716744387172,56.93,480391824,117921865728
1716744392180,57.34,476791904,117921857536
1716744397193,57.31,473489992,117921853440
1716744402194,57.52,469379512,117921849344
1716744407205,57.96,465861584,117921845248
1716744412209,58.85,473120328,117921841152
