1716778006943,47.58,502697888,116451692544
1716778012022,48.89,506891144,116451647488
1716778017047,50.02,503360192,116451631104
1716778022063,50.82,499144856,116451618816
1716778027064,51.72,496302648,116451610624
1716778032107,52.86,492352544,116451598336
1716778037122,53.35,490108208,116451586048
1716778042155,53.89,487660280,116451573760
1716778047247,54.3,484907600,116451565568
1716778052248,54.67,482713168,116451553280
1716778057267,54.86,479620976,116451545088
1716778062268,55.51,477547248,116451532800
