1716776849935,50.29,505041776,117618249728
1716776855216,52.35,475986704,117618171904
1716776860218,53.76,360949040,117618147328
1716776865218,55.46,389601856,117618126848
1716776870220,57.19,250492680,117618118656
1716776875243,58.78,317838904,117618110464
1716776880244,59.75,321817656,117618102272
1716776885247,60.74,543455256,117618098176
1716776890249,61.4,284201096,117618094080
1716776895253,61.53,502483136,117618089984
1716776900254,62.2,493205704,117618085888
1716776905268,61.47,565067872,117618081792
