1716752043756,45.87,506652448,117747339264
1716752048880,48.04,502324512,117747273728
1716752053916,49.16,496076336,117747245056
1716752058924,50.35,491028472,117747232768
1716752063949,51.04,487141408,117747224576
1716752068952,51.6,481155016,117747216384
1716752073955,52.27,476939360,117747212288
1716752078973,52.65,472331392,117747208192
1716752083983,53.56,469063032,117747195904
1716752088984,54.64,480348752,117747191808
1716752093992,55.23,458221728,117747183616
1716752099004,55.93,453669256,117747175424
