1716754256156,46.27,512539760,116839411712
1716754261255,47.85,500372640,116839350272
1716754266269,49.06,498981152,116839329792
1716754271298,50.34,497496528,116839321600
1716754276299,50.87,496248880,116839309312
1716754281339,51.44,505235224,116839301120
1716754286340,52.21,503307376,116839288832
1716754291351,52.67,500297488,116839280640
1716754296367,53.18,498854896,116839268352
1716754301395,53.57,496512200,116839260160
1716754306398,54.0,495144640,116839247872
1716754311403,54.48,493927480,116839235584
1716754316415,54.84,489733544,116839714816
