1716738983180,46.52,452771032,118060474368
1716738988215,48.72,359661568,118060404736
1716738993223,50.27,398927568,118060367872
1716738998223,51.13,460791144,118060314624
1716739003224,52.56,393916272,118060269568
1716739008248,53.55,423040264,118060236800
1716739013248,54.55,471583992,118060220416
1716739018249,55.07,400970856,118060212224
1716739023249,55.86,467742600,118060204032
1716739028250,56.68,370935400,118060195840
1716739033250,57.02,422149008,118060187648
1716739038251,57.1,356816464,118060179456
1716739043252,57.33,454200512,118060130304
