1716751418906,45.84,501078792,116916154368
1716751424011,47.86,500296056,116916129792
1716751429012,49.47,496929304,116916105216
1716751434029,50.32,492661920,116916097024
1716751439030,50.93,488310296,116916088832
1716751444030,50.86,484505936,116916076544
1716751449033,51.67,481398944,116916068352
1716751454043,52.66,478057248,116916060160
1716751459071,53.08,474543936,116916051968
1716751464115,53.56,471542752,116916039680
1716751469131,54.08,507696776,116916031488
1716751474138,54.47,468726280,116916023296
