1716765305000,44.82,508952056,116599353344
1716765310082,46.99,500708760,116599287808
1716765315082,48.6,498643800,116599271424
1716765320088,49.59,496047632,116599259136
1716765325088,50.5,505837192,116599250944
1716765330091,51.58,502129640,116599238656
1716765335096,52.18,499919504,116599226368
1716765340160,52.97,498293712,116599218176
1716765345163,53.69,496685824,116599205888
1716765350187,54.27,494304240,116599197696
1716765355231,54.73,492491456,116599185408
1716765360239,55.16,490638296,116599177216
1716765365240,55.62,486203424,116600049664
