1716763840567,49.65,504800944,117703282688
1716763845732,51.76,501918504,117703217152
1716763850744,54.34,494497240,117703168000
1716763855776,56.0,490119496,117703151616
1716763860784,57.44,486130360,117703147520
1716763865787,57.97,481205728,117703139328
1716763870792,58.45,477685264,117703131136
1716763875812,58.97,474319976,117703127040
1716763880837,59.3,471110928,117703122944
1716763885852,60.47,466976008,117703118848
1716763890887,60.6,490050584,117703114752
1716763895888,61.27,473321184,117703110656
