1716784589348,49.85,497632640,116391436288
1716784594478,50.9,498061560,116391383040
1716784599495,52.03,493215264,116391346176
1716784604499,53.39,488865440,116391333888
1716784609514,54.0,483671416,116391284736
1716784614535,54.4,478857168,116391276544
1716784619538,55.25,473762264,116391268352
1716784624551,56.03,470586416,116391256064
1716784629552,56.35,470087584,116391247872
1716784634595,56.72,455898104,116391235584
1716784639609,56.9,452784664,116391227392
1716784644612,57.79,450439280,116391170048
