1716780067582,50.7,504982928,117559955456
1716780072807,52.81,466221568,117559877632
1716780077811,54.82,401594912,117559824384
1716780082818,56.28,301417560,117559787520
1716780087821,57.62,436314440,117559767040
1716780092823,58.13,275746208,117559758848
1716780097823,58.52,414260272,117559754752
1716780102824,59.52,264817592,117559726080
1716780107843,59.8,412019776,117559717888
1716780112847,60.3,251916848,117559713792
1716780117854,60.99,398971304,117559701504
1716780122874,60.99,254867888,117559697408
