1716730099343,48.35,509134304,118271234048
1716730104549,50.93,507215816,118271176704
1716730109564,51.82,498430616,118271148032
1716730114565,52.39,494966456,118271119360
1716730119566,52.84,491536552,118271094784
1716730124567,53.18,485783984,118271066112
1716730129567,53.8,482323704,118271041536
1716730134568,54.38,478567768,118271012864
1716730139576,54.91,475132864,118270988288
1716730144577,55.08,469028072,118270963712
1716730149622,55.47,467912176,118270935040
1716730154629,56.16,463503704,118270910464
