1716745177067,51.94,506457672,117899755520
1716745182427,53.14,502500960,117899706368
1716745187462,54.81,496592016,117899665408
1716745192484,56.35,492230896,117899636736
1716745197485,57.76,486771128,117899616256
1716745202490,58.66,482474976,117899608064
1716745207491,59.65,477946880,117899591680
1716745212492,59.44,474623768,117899587584
1716745217492,59.48,471150384,117899583488
1716745222496,59.29,466276704,117899579392
1716745227497,59.26,481560256,117899575296
1716745232516,59.72,471932512,117899571200
