1716781818304,46.43,503634288,116444233728
1716781823395,48.47,502692360,116444180480
1716781828408,50.44,497108304,116444151808
1716781833427,51.61,492826088,116444102656
1716781838428,52.76,489784264,116444061696
1716781843439,54.06,484061640,116444037120
1716781848448,54.62,480954408,116444024832
1716781853449,55.05,477803192,116444012544
1716781858469,55.6,475184984,116444008448
1716781863485,56.28,471422736,116443996160
1716781868494,56.49,468582712,116443992064
1716781873494,56.78,464804520,116443983872
