1716759630908,44.17,506708824,116712796160
1716759636151,46.48,503274216,116712759296
1716759641198,47.81,499679720,116712734720
1716759646203,48.94,496678800,116712722432
1716759651235,50.15,494428712,116712714240
1716759656243,50.94,488796216,116712701952
1716759661254,52.14,486587472,116712693760
1716759666254,53.33,483938584,116712681472
1716759671271,53.87,481684200,116712673280
1716759676299,54.2,477769432,116712652800
1716759681323,54.5,475882720,116712644608
1716759686339,54.7,472980096,116712640512
1716759691340,55.29,504459120,116713312256
