1716731546150,44.88,508837464,117350301696
1716731551491,46.89,495988808,117350240256
1716731556492,48.34,506709576,117350227968
1716731561495,49.04,504101192,117350219776
1716731566515,49.91,502221184,117350211584
1716731571519,50.64,497075312,117350199296
1716731576527,51.31,494927368,117350195200
1716731581537,51.85,493040368,117350182912
1716731586538,52.42,490292080,117350174720
1716731591554,52.87,488013512,117350166528
1716731596579,53.44,486585688,117350158336
1716731601615,53.96,484658048,117350146048
1716731606616,54.53,479488952,117351227392
