1716779094588,52.25,506856392,117575860224
1716779099738,54.79,484762432,117575786496
1716779104739,56.01,413172680,117575741440
1716779109741,57.37,350514032,117575720960
1716779114743,58.46,292993920,117575700480
1716779119759,59.55,213849080,117575680000
1716779124764,59.9,389815632,117575659520
1716779129770,60.31,292017336,117575639040
1716779134772,60.13,482378048,117575614464
1716779139782,60.04,381326904,117575602176
1716779144786,59.95,284057856,117575589888
1716779149793,59.88,490585304,117575569408
1716779154796,60.13,445897664,117576445952
