1716764634316,47.19,502831296,116620472320
1716764639427,50.14,500356144,116620435456
1716764644435,51.09,494337008,116620419072
1716764649447,52.04,490682632,116620410880
1716764654447,52.68,486802896,116620398592
1716764659455,53.51,481970072,116620386304
1716764664483,54.51,478161512,116620374016
1716764669519,55.03,475052968,116620361728
1716764674541,55.59,471065096,116620353536
1716764679543,56.1,478355048,116620341248
1716764684544,56.25,456160816,116620333056
1716764689563,56.39,449608824,116620308480
