1716756196267,44.68,505395664,116793507840
1716756201327,47.42,506528512,116793462784
1716756206328,48.51,500015928,116793446400
1716756211367,49.43,496203912,116793438208
1716756216368,50.6,494167432,116793425920
1716756221376,51.51,489532072,116793417728
1716756226419,52.59,486980568,116793405440
1716756231447,53.51,484729728,116793397248
1716756236455,54.27,483103832,116793389056
1716756241456,54.49,479109664,116793376768
1716756246479,54.85,477219072,116793368576
1716756251499,55.26,474429808,116793356288
