1716786947885,49.89,504193176,117507727360
1716786953249,52.06,507992416,117507649536
1716786958277,54.38,406434944,117507616768
1716786963278,55.39,325314496,117507567616
1716786968298,57.04,325246648,117507555328
1716786973298,58.8,314957048,117507543040
1716786978299,59.78,496638824,117507530752
1716786983311,60.52,492663008,117507526656
1716786988311,61.28,446702984,117507522560
1716786993331,62.06,278921768,117507518464
1716786998354,62.69,423093592,117507514368
1716787003355,63.2,445017832,117507510272
