1716762645856,51.08,506147624,117735993344
1716762650905,53.64,497929568,117735923712
1716762655905,55.51,454047880,117735886848
1716762660921,56.75,322024176,117735874560
1716762665930,57.25,359943136,117735866368
1716762670934,57.79,235311080,117735854080
1716762675935,58.29,298346152,117735849984
1716762680948,58.67,439641680,117735845888
1716762686056,59.25,512044192,117735841792
1716762691058,59.71,481464864,117735837696
1716762696071,59.82,247300512,117735833600
1716762701115,60.47,499022056,117735829504
