1716742712332,48.84,509610096,117960167424
1716742717440,51.01,499873552,117960097792
1716742722472,52.69,497172472,117960060928
1716742727507,54.24,506880048,117960019968
1716742732511,55.26,503951272,117959983104
1716742737536,55.88,501117760,117959942144
1716742742540,56.61,498227216,117959897088
1716742747551,57.04,495804552,117959856128
1716742752556,57.76,493692016,117959811072
1716742757564,57.94,491206368,117959766016
1716742762576,58.43,488443288,117959720960
1716742767583,58.39,486552536,117959680000
