1716737268564,47.63,514277416,118106288128
1716737273602,49.26,509551296,118106210304
1716737278603,50.84,485672864,118106181632
1716737283603,51.73,503445368,118106144768
1716737288604,52.96,482473848,118106120192
1716737293604,54.24,462541280,118106107904
1716737298605,54.78,444525000,118106099712
1716737303605,55.36,429956800,118106087424
1716737308606,55.65,410320232,118106079232
1716737313606,55.92,392358112,118106066944
1716737318607,56.41,372251928,118106058752
1716737323607,56.86,354834264,118106050560
1716737328608,57.11,346788016,118106341376
