1716740847569,47.58,508950184,118028140544
1716740852645,49.3,499963040,118028079104
1716740857668,50.16,497032272,118028046336
1716740862678,51.26,507276248,118028017664
1716740867696,52.44,502579808,118028009472
1716740872712,53.53,498257000,118027997184
1716740877717,54.05,495468808,118027972608
1716740882720,54.53,492756464,118027968512
1716740887730,55.84,490107064,118027960320
1716740892731,56.34,486851864,118027948032
1716740897732,56.87,483975576,118027943936
1716740902738,56.96,481335080,118027935744
1716740907747,57.29,476050904,118028431360
