1716745974588,45.06,507523400,117016444928
1716745979652,46.5,503548352,117016383488
1716745984653,47.66,497772424,117016375296
1716745989676,48.65,493463456,117016363008
1716745994678,49.64,488788880,117016350720
1716745999699,50.71,484376600,117016338432
1716746004719,51.61,480538488,117016330240
1716746009741,52.21,477527008,117016317952
1716746014771,53.39,465795336,117016309760
1716746019772,54.32,453609472,117016297472
1716746024791,54.94,450202736,117016285184
1716746029793,55.58,448203952,117016276992
