1716759507638,47.08,502493776,117708959744
1716759512966,49.16,503397408,117708902400
1716759517970,50.75,497178488,117708881920
1716759522971,51.01,493372544,117708873728
1716759528004,52.61,488824760,117708869632
1716759533013,53.36,483121856,117708861440
1716759538016,54.05,479647856,117708853248
1716759543030,54.93,475876656,117708849152
1716759548040,56.54,472008464,117708845056
1716759553042,56.9,481919656,117708840960
1716759558097,57.15,475140112,117708832768
1716759563097,57.45,473109248,117708828672
