1716780397764,47.57,511592432,116481093632
1716780402875,49.05,499867896,116481024000
1716780407876,50.96,498177976,116480978944
1716780412887,52.17,512430456,116480933888
1716780417911,53.12,505485952,116480884736
1716780422933,54.07,501767392,116480831488
1716780427939,54.54,500061832,116480782336
1716780432944,55.22,497893696,116480712704
1716780437955,55.6,496236472,116480655360
1716780442983,55.96,493891976,116480606208
1716780448004,56.52,491951192,116480561152
1716780453028,56.8,489789176,116480512000
