1716782040812,48.02,508356016,116442419200
1716782045927,49.78,504444992,116442361856
1716782050928,51.16,499987768,116442349568
1716782055929,52.35,495539080,116442341376
1716782061011,53.28,492552984,116442329088
1716782066043,53.66,486540728,116442320896
1716782071044,54.33,484271024,116442312704
1716782076055,54.86,480434136,116442304512
1716782081056,55.27,477653000,116442296320
1716782086059,55.57,473738888,116442292224
1716782091060,56.09,471028872,116442284032
1716782096087,56.32,486784016,116442275840
1716782101091,57.5,456214912,116442759168
