1716751717676,45.53,506188232,116914282496
1716751722799,47.97,507661864,116914237440
1716751727830,49.02,503638984,116914221056
1716751732845,50.14,500673328,116914208768
1716751737847,50.85,498149768,116914200576
1716751742899,50.94,493980272,116914188288
1716751747903,51.66,491868400,116914180096
1716751752907,52.41,489826704,116914167808
1716751757908,53.58,487682672,116914155520
1716751762915,54.26,484378376,116914147328
1716751767923,54.56,482151080,116914139136
1716751772935,54.91,479878624,116914126848
