1716754876372,48.39,514633560,117808893952
1716754881393,51.16,506056136,117808816128
1716754886394,52.27,481863584,117808791552
1716754891394,52.81,504109144,117808750592
1716754896395,54.58,479537000,117808726016
1716754901395,56.3,458818112,117808709632
1716754906396,56.68,441340480,117808701440
1716754911396,56.3,425829752,117808697344
1716754916397,56.6,410454344,117808693248
1716754921397,56.95,393805688,117808689152
1716754926398,57.52,378740520,117808685056
1716754931398,57.71,360802928,117808676864
1716754936399,57.82,358220624,117808975872
