1716765932086,paho812973095863072,topic/c/rfid,METAVERSE,165
1716765932125,paho812973101982389,topic/queueing,METAVERSE,204
1716765932209,paho812973101982389,topic/occupancy,METAVERSE,288
1716765932273,paho812973097448328,topic/security,METAVERSE,107
1716765932280,paho812973102846259,topic/maintenance,METAVERSE,114
1716765932323,paho812973097448328,topic/security,METAVERSE,16
1716765932449,paho812973102846259,topic/maintenance,METAVERSE,88
1716765932450,paho812973102846259,topic/maintenance,METAVERSE,70
1716765932480,paho812973102846259,topic/maintenance,METAVERSE,50
1716765932585,paho812973102846259,topic/maintenance,METAVERSE,17
1716765932608,paho812973102846259,topic/maintenance,METAVERSE,39
1716765932650,paho812973097448328,topic/security,METAVERSE,14
1716765932764,paho812973102292891,topic/v/lighting,METAVERSE,16
1716765932764,paho812973095863072,topic/v/lighting,METAVERSE,16
1716765932807,paho812973097448328,topic/security,METAVERSE,8
1716765932864,paho812973101982389,topic/occupancy,METAVERSE,65
1716765932919,paho812973097448328,topic/security,METAVERSE,59
1716765932987,paho812973097448328,topic/security,METAVERSE,39
1716765933002,paho812973102846259,topic/maintenance,METAVERSE,12
1716765933008,paho812973097448328,topic/security,METAVERSE,24
1716765933045,paho812973097448328,topic/security,METAVERSE,37
1716765933072,paho812973097448328,topic/security,METAVERSE,29
1716765933073,paho812973102846259,topic/maintenance,METAVERSE,32
1716765933076,paho812973095863072,topic/v/rfid,METAVERSE,12
1716765933079,paho812973101982389,topic/queueing,METAVERSE,15
1716765933110,paho812973097448328,topic/security,METAVERSE,32
1716765933124,paho812973102846259,topic/maintenance,METAVERSE,49
1716765933135,paho812973097448328,topic/security,METAVERSE,11
1716765933136,paho812973101982389,topic/occupancy,METAVERSE,72
1716765933146,paho812973097448328,topic/security,METAVERSE,31
1716765933173,paho812973097448328,topic/security,METAVERSE,38
1716765933183,paho812973095863072,topic/v/rfid,METAVERSE,56
1716765933185,paho812973097448328,topic/security,METAVERSE,41
1716765933187,paho812973101982389,topic/queueing,METAVERSE,60
1716765933193,paho812973097448328,topic/security,METAVERSE,14
1716765933198,paho812973097448328,topic/security,METAVERSE,10
1716765933214,paho812973097448328,topic/security,METAVERSE,38
1716765933219,paho812973097448328,topic/security,METAVERSE,27
1716765933242,paho812973097448328,topic/security,METAVERSE,32
1716765933242,paho812973101982389,topic/occupancy,METAVERSE,115
1716765933264,paho812973102846259,topic/maintenance,METAVERSE,16
1716765933273,paho812973102846259,topic/maintenance,METAVERSE,18
1716765933281,paho812973102846259,topic/maintenance,METAVERSE,30
1716765933284,paho812973097448328,topic/security,METAVERSE,50
1716765933298,paho812973097448328,topic/security,METAVERSE,57
1716765933302,paho812973097448328,topic/security,METAVERSE,8
1716765933307,paho812973095863072,topic/s/lighting,METAVERSE,23
1716765933308,paho812973102292891,topic/s/lighting,METAVERSE,24
1716765933321,paho812973095863072,topic/v/noise,METAVERSE,18
1716765933322,paho812973102846259,topic/maintenance,METAVERSE,19
1716765933330,paho812973095863072,topic/e/noise,METAVERSE,46
1716765933334,paho812973102846259,topic/maintenance,METAVERSE,50
1716765933338,paho812973097448328,topic/security,METAVERSE,23
1716765933360,paho812973097448328,topic/security,METAVERSE,28
1716765933394,paho812973097448328,topic/security,METAVERSE,51
1716765933398,paho812973097448328,topic/security,METAVERSE,35
1716765933407,paho812973097448328,topic/security,METAVERSE,57
1716765933411,paho812973097448328,topic/security,METAVERSE,16
1716765933424,paho812973102292891,topic/s/lighting,METAVERSE,18
1716765933424,paho812973095863072,topic/s/lighting,METAVERSE,18
1716765933443,paho812973102846259,topic/maintenance,METAVERSE,11
1716765933453,paho812973097448328,topic/security,METAVERSE,47
1716765933471,paho812973102846259,topic/maintenance,METAVERSE,13
1716765933471,paho812973097448328,topic/security,METAVERSE,57
1716765933478,paho812973097448328,topic/security,METAVERSE,8
1716765933483,paho812973097448328,topic/security,METAVERSE,7
1716765933559,paho812973097448328,topic/security,METAVERSE,76
1716765933578,paho812973097448328,topic/security,METAVERSE,25
1716765933592,paho812973097448328,topic/security,METAVERSE,7
1716765933616,paho812973097448328,topic/security,METAVERSE,7
1716765933621,paho812973097448328,topic/security,METAVERSE,11
1716765933628,paho812973102846259,topic/maintenance,METAVERSE,36
1716765933628,paho812973097448328,topic/security,METAVERSE,18
1716765933631,paho812973102846259,topic/maintenance,METAVERSE,23
1716765933633,paho812973097448328,topic/security,METAVERSE,15
1716765933639,paho812973097448328,topic/security,METAVERSE,20
1716765933646,paho812973097448328,topic/security,METAVERSE,16
1716765933660,paho812973101982389,topic/occupancy,METAVERSE,75
1716765933667,paho812973095863072,topic/c/lighting,METAVERSE,46
1716765933667,paho812973102292891,topic/c/lighting,METAVERSE,46
1716765933683,paho812973097448328,topic/security,METAVERSE,51
1716765933687,paho812973097448328,topic/security,METAVERSE,48
1716765933695,paho812973097448328,topic/security,METAVERSE,52
1716765933706,paho812973097448328,topic/security,METAVERSE,61
1716765933718,paho812973097448328,topic/security,METAVERSE,51
1716765933719,paho812973102846259,topic/maintenance,METAVERSE,46
1716765933725,paho812973097448328,topic/security,METAVERSE,56
1716765933746,paho812973097448328,topic/security,METAVERSE,62
1716765933759,paho812973102846259,topic/maintenance,METAVERSE,9
1716765933759,paho812973097448328,topic/security,METAVERSE,75
1716765933775,paho812973097448328,topic/security,METAVERSE,74
1716765933776,paho812973102846259,topic/maintenance,METAVERSE,29
1716765933788,paho812973097448328,topic/security,METAVERSE,82
1716765933802,paho812973097448328,topic/security,METAVERSE,85
1716765933816,paho812973097448328,topic/security,METAVERSE,98
1716765933830,paho812973097448328,topic/security,METAVERSE,104
1716765933850,paho812973097448328,topic/security,METAVERSE,123
1716765933850,paho812973097448328,topic/security,METAVERSE,122
1716765933850,paho812973097448328,topic/security,METAVERSE,120
1716765933850,paho812973097448328,topic/security,METAVERSE,118
1716765933851,paho812973097448328,topic/security,METAVERSE,101
